ID	MumID	Sex	LambAgeAugust	BirthYearF	RunDate	Plate	Age	AgeF	CapYearF	CapYear	LambAdult	IgAmp	IgEmp	IgGmp
2198	1186	M	844	1989	42383	40	2	2	1991	1991	Adults	0.760459323	0.101233545	0.487796657
2198	1186	M	1206	1989	42304	10	3	3	1992	1992	Adults	0.889301602	0.149724652	0.471083662
2198	1186	M	1571	1989	42419	69	4	4	1993	1993	Adults	0.944529912	0.39367473	0.457789264
2205	1737	M	477	1989	42411	64	1	1	1990	1990	Adults	1.038226578	0.600015247	0.596814661
2205	1737	M	843	1989	42383	40	2	2	1991	1991	Adults	1.371276124	0.717136863	0.31582417
2207	1741	M	NA	1989	42383	40	2	2	1991	1991	Adults	1.090946535	0.523657805	0.530115086
2207	1741	M	NA	1989	42304	10	3	3	1992	1992	Adults	1.047286583	0.615480333	0.5954259
2210	NA	M	NA	1989	42383	40	2	2	1991	1991	Adults	0.722669615	0.474491173	0.393656717
2213	1181	M	NA	1989	42411	64	1	1	1990	1990	Adults	0.127454542	0.255842257	0.59633597
2213	1181	M	NA	1989	42383	40	2	2	1991	1991	Adults	0.312524317	0.289435126	0.420241359
2214	NA	M	NA	1989	42411	64	1	1	1990	1990	Adults	1.369917704	0.682501132	0.728982841
2214	NA	M	NA	1989	42383	40	2	2	1991	1991	Adults	1.28649346	0.749684802	0.511881341
2215	1956	F	NA	1989	42383	40	2	2	1991	1991	Adults	0.944373446	0.932035699	0.548261969
2215	1956	F	NA	1989	42304	10	3	3	1992	1992	Adults	1.398124673	1.045463946	0.591368431
2215	1956	F	NA	1989	42304	7	7	7	1996	1996	Adults	1.887135133	1.011557841	0.389057865
2218	1333	F	1584	1989	42419	69	4	4	1993	1993	Adults	0.494397666	0.820107298	0.609724938
2221	1893	M	NA	1989	42396	50	5	5	1994	1994	Adults	1.177257971	0.492711662	0.476335807
2226	1559	F	3031	1989	42398	54	8	8	1997	1997	Adults	1.029028988	0.658887131	0.462499502
2231	1328	F	1212	1989	42304	10	3	3	1992	1992	Adults	1.170373639	0.683783411	0.634785754
2231	1328	F	1582	1989	42419	69	4	4	1993	1993	Adults	1.417114669	0.505107354	0.50018079
2231	1328	F	2676	1989	42304	7	7	7	1996	1996	Adults	1.051193786	0.683361699	0.510667938
2234	981	M	482	1989	42411	64	1	1	1990	1990	Adults	0.799767463	0.047283638	0.714578351
2234	981	M	848	1989	42383	40	2	2	1991	1991	Adults	0.597320608	0.068012587	0.436988098
2234	981	M	1211	1989	42304	10	3	3	1992	1992	Adults	0.853860906	0.180466922	0.518470488
2234	981	M	1576	1989	42419	69	4	4	1993	1993	Adults	0.814692747	0.178759546	0.368697667
2234	981	M	1946	1989	42396	50	5	5	1994	1994	Adults	1.125623785	0.253536092	0.595986126
2234	981	M	2309	1989	42314	16	6	6	1995	1995	Adults	0.833876051	0.211626931	0.541580388
2234	981	M	2677	1989	42304	7	7	7	1996	1996	Adults	0.778180546	0.274888954	0.426989633
2234	981	M	3036	1989	42398	54	8	8	1997	1997	Adults	1.047637503	0.303479915	0.567039393
2235	1302	F	480	1989	42411	64	1	1	1990	1990	Adults	1.120377062	0.480917433	0.806598564
2235	1302	F	846	1989	42383	40	2	2	1991	1991	Adults	0.960632544	0.478428054	0.427098958
2235	1302	F	1209	1989	42304	10	3	3	1992	1992	Adults	0.851540825	0.647509513	0.58805039
2235	1302	F	1574	1989	42419	69	4	4	1993	1993	Adults	1.37880433	0.883562081	0.420018332
2235	1302	F	1945	1989	42396	50	5	5	1994	1994	Adults	1.172083076	1.104521203	NA
2235	1302	F	2307	1989	42314	16	6	6	1995	1995	Adults	1.11246121	0.891079339	0.525649327
2235	1302	F	2672	1989	42304	7	7	7	1996	1996	Adults	0.615870068	1.705601313	0.442136268
2235	1302	F	3034	1989	42398	54	8	8	1997	1997	Adults	0.514076838	1.344410981	0.749932591
2235	1302	F	3399	1989	42347	29	9	9	1998	1998	Adults	0.709526606	1.609603703	0.477998307
2236	1337	F	489	1989	42411	64	1	1	1990	1990	Adults	0.54623518	0.491447309	0.796897764
2236	1337	F	854	1989	42383	40	2	2	1991	1991	Adults	0.461429028	0.932791772	0.527264866
2236	1337	F	1216	1989	42304	11	3	3	1992	1992	Adults	0.510736655	0.490607469	0.511773122
2237	1321	F	849	1989	42383	40	2	2	1991	1991	Adults	1.080066212	1.455494239	0.566084458
2237	1321	F	1207	1989	42304	11	3	3	1992	1992	Adults	1.613310349	1.230457432	0.914584333
2237	1321	F	1576	1989	42418	68	4	4	1993	1993	Adults	1.676016165	1.882764388	0.989100634
2237	1321	F	1946	1989	42396	50	5	5	1994	1994	Adults	1.59069533	1.577593741	0.833495122
2238	1160	F	485	1989	42411	64	1	1	1990	1990	Adults	1.796337355	0.918460989	0.549397328
2238	1160	F	850	1989	42383	40	2	2	1991	1991	Adults	1.43661846	0.983103841	0.396082553
2238	1160	F	1211	1989	42304	11	3	3	1992	1992	Adults	1.839412008	1.060529688	0.501214418
2238	1160	F	1581	1989	42418	68	4	4	1993	1993	Adults	1.343850238	0.880417084	0.573882485
2238	1160	F	1946	1989	42396	50	5	5	1994	1994	Adults	1.315346772	1.287971254	0.56883136
2238	1160	F	2315	1989	42314	16	6	6	1995	1995	Adults	1.99388824	1.110329064	0.581234941
2238	1160	F	3041	1989	42398	54	8	8	1997	1997	Adults	2.178479315	1.409458353	0.960864375
2239	1365	F	1574	1989	42418	68	4	4	1993	1993	Adults	1.704600496	0.395197983	0.967787325
2239	1365	F	3398	1989	42347	29	9	9	1998	1998	Adults	2.103662467	0.482347402	0.737722085
2240	1156	F	481	1989	42411	64	1	1	1990	1990	Adults	1.985443728	1.434224241	0.37055592
2240	1156	F	847	1989	42383	40	2	2	1991	1991	Adults	2.088765373	0.815896259	0.240360396
2240	1156	F	1213	1989	42304	11	3	3	1992	1992	Adults	2.671628553	1.140179506	0.495240774
2240	1156	F	1580	1989	42418	68	4	4	1993	1993	Adults	2.146910818	1.088247644	0.584013937
2240	1156	F	1949	1989	42396	50	5	5	1994	1994	Adults	1.8882855	0.89298991	0.418726178
2240	1156	F	2308	1989	42314	16	6	6	1995	1995	Adults	2.371107452	0.900816196	0.471518323
2240	1156	F	2673	1989	42304	7	7	7	1996	1996	Adults	2.843500885	1.869123221	0.420597982
2240	1156	F	3038	1989	42398	54	8	8	1997	1997	Adults	2.08919194	1.24989986	0.5224415
2240	1156	F	3400	1989	42347	29	9	9	1998	1998	Adults	2.324622356	0.90790341	0.382990594
2241	1155	F	478	1989	42411	64	1	1	1990	1990	Adults	1.255759449	0.585074185	0.764463403
2241	1155	F	844	1989	42383	40	2	2	1991	1991	Adults	0.578296794	0.558894415	0.38679803
2241	1155	F	1577	1989	42418	68	4	4	1993	1993	Adults	0.755930941	0.588686713	0.701729565
2241	1155	F	1943	1989	42396	50	5	5	1994	1994	Adults	1.053172629	0.665710519	0.70414356
2241	1155	F	2670	1989	42304	7	7	7	1996	1996	Adults	2.051801864	0.996181418	0.563374947
2241	1155	F	3032	1989	42398	54	8	8	1997	1997	Adults	1.38349796	0.75620735	0.7022645
2241	1155	F	3397	1989	42347	29	9	9	1998	1998	Adults	1.695300277	0.658649719	0.5427496
2242	1157	F	483	1989	42411	64	1	1	1990	1990	Adults	1.299127168	0.861513878	0.795545306
2242	1157	F	849	1989	42383	40	2	2	1991	1991	Adults	1.156907052	0.392961695	0.325887983
2242	1157	F	1582	1989	42418	68	4	4	1993	1993	Adults	1.558765948	0.740563784	0.658653711
2242	1157	F	1948	1989	42396	50	5	5	1994	1994	Adults	1.456495565	0.760650446	0.592241376
2242	1157	F	2678	1989	42304	7	7	7	1996	1996	Adults	1.964979733	1.158056978	0.504019774
2242	1157	F	3037	1989	42398	54	8	8	1997	1997	Adults	2.067480224	1.046569225	0.765844416
2243	1159	F	485	1989	42411	64	1	1	1990	1990	Adults	0.772928918	0.390691451	0.920678562
2243	1159	F	852	1989	42383	40	2	2	1991	1991	Adults	0.827924215	0.332627929	0.422066414
2243	1159	F	1582	1989	42418	68	4	4	1993	1993	Adults	0.81426262	0.557074804	0.605879584
2243	1159	F	1950	1989	42396	50	5	5	1994	1994	Adults	1.054876956	0.842527646	0.561612218
2243	1159	F	2678	1989	42304	7	7	7	1996	1996	Adults	0.876729462	1.032489827	0.489541972
2243	1159	F	3039	1989	42398	54	8	8	1997	1997	Adults	1.32278061	1.270733909	0.760244586
2244	1662	M	484	1989	42411	64	1	1	1990	1990	Adults	0.907637166	0.289022596	0.361511925
2244	1662	M	850	1989	42383	40	2	2	1991	1991	Adults	0.971548333	0.415244264	0.257717642
2245	1149	F	478	1989	42411	64	1	1	1990	1990	Adults	1.814265663	0.375108837	0.642570628
2245	1149	F	1207	1989	42304	11	3	3	1992	1992	Adults	1.558930255	0.513465383	0.698294168
2245	1149	F	2671	1989	42304	7	7	7	1996	1996	Adults	1.83761977	0.373364863	NA
2245	1149	F	3760	1989	42403	55	10	10	1999	1999	Adults	1.93795537	0.265772499	0.406082366
2246	1364	F	477	1989	42411	64	1	1	1990	1990	Adults	2.153751113	0.264961042	0.648854749
2246	1364	F	843	1989	42383	40	2	2	1991	1991	Adults	1.430765383	0.38909392	0.262164816
2247	1175	F	502	1989	42411	64	1	1	1990	1990	Adults	1.069777925	1.206240707	0.72452163
2247	1175	F	860	1989	42383	40	2	2	1991	1991	Adults	0.777130493	1.130270017	0.445598603
2247	1175	F	1221	1989	42304	11	3	3	1992	1992	Adults	1.453555198	1.442258147	0.682815103
2247	1175	F	1590	1989	42418	68	4	4	1993	1993	Adults	1.039008416	1.377937604	0.704007794
2247	1175	F	2684	1989	42304	7	7	7	1996	1996	Adults	1.192372244	2.016517209	0.414549212
2248	1738	F	492	1989	42411	64	1	1	1990	1990	Adults	1.640818041	0.58214411	0.739616169
2248	1738	F	859	1989	42383	40	2	2	1991	1991	Adults	1.957690956	1.031579969	0.536547291
2248	1738	F	1218	1989	42304	11	3	3	1992	1992	Adults	1.902343833	0.890477701	0.795076023
2248	1738	F	1953	1989	42396	50	5	5	1994	1994	Adults	1.74654885	1.093392502	0.79139801
2248	1738	F	2321	1989	42314	17	6	6	1995	1995	Adults	1.979093502	1.386823143	0.634782808
2248	1738	F	3050	1989	42398	54	8	8	1997	1997	Adults	2.108910812	1.0527374	1.038162704
2249	502	F	496	1989	42411	64	1	1	1990	1990	Adults	1.972939205	0.428250362	0.526106088
2249	502	F	860	1989	42383	40	2	2	1991	1991	Adults	1.751274206	0.357350271	0.416637374
2249	502	F	1223	1989	42304	11	3	3	1992	1992	Adults	1.874201172	0.385105432	0.507904247
2249	502	F	1588	1989	42418	68	4	4	1993	1993	Adults	2.154464846	0.668509744	0.772615371
2249	502	F	1959	1989	42396	50	5	5	1994	1994	Adults	1.667104569	0.509455045	0.898030946
2249	502	F	2321	1989	42314	17	6	6	1995	1995	Adults	1.638793617	0.599539319	0.546708226
2249	502	F	2686	1989	42304	7	7	7	1996	1996	Adults	1.887542719	0.430554129	0.309701563
2249	502	F	3048	1989	42398	54	8	8	1997	1997	Adults	1.647052369	0.406033812	0.674536877
2249	502	F	3413	1989	42347	29	9	9	1998	1998	Adults	1.747280683	0.369810994	0.508191296
2250	826	F	463	1989	42411	64	1	1	1990	1990	Adults	1.433128531	0.996546416	1.302459918
2251	828	F	834	1989	42383	40	2	2	1991	1991	Adults	1.916739201	0.350952078	0.246263194
2252	1167	F	838	1989	42383	40	2	2	1991	1991	Adults	0.035030141	0.163694766	0.281412462
2285	1910	F	482	1989	42411	64	1	1	1990	1990	Adults	1.6966737	0.946857298	0.583274124
2285	1910	F	1208	1989	42304	11	3	3	1992	1992	Adults	2.039178246	0.496796041	0.376837229
2285	1910	F	1573	1989	42418	68	4	4	1993	1993	Adults	1.847900566	0.940274306	0.506488894
2285	1910	F	1944	1989	42396	50	5	5	1994	1994	Adults	1.463129336	1.887074274	0.480839657
2285	1910	F	2306	1989	42314	17	6	6	1995	1995	Adults	1.938855023	1.691121939	0.513317143
2285	1910	F	2674	1989	42304	7	7	7	1996	1996	Adults	2.188290987	1.490536546	0.358717002
2285	1910	F	3033	1989	42398	54	8	8	1997	1997	Adults	1.812926872	1.234398488	0.655809514
2289	1629	F	1952	1990	42314	16	5	5	1995	1995	Adults	1.409883822	0.70122691	0.268341122
2290	981	F	484	1990	42383	39	1	1	1991	1991	Adults	1.910657674	0.221291655	0.618572864
2290	981	F	1217	1990	42419	69	3	3	1993	1993	Adults	1.910094499	0.601249053	0.730825023
2294	1303	F	108	1990	42411	64	0	0	1990	1990	Lambs	0.334649303	0	0.093385355
2294	1303	F	474	1990	42383	39	1	1	1991	1991	Adults	0.767664827	0.925206125	0.859023475
2294	1303	F	1207	1990	42419	69	3	3	1993	1993	Adults	0.879613032	0.79698406	0.953866831
2294	1303	F	1573	1990	42396	50	4	4	1994	1994	Adults	1.090648767	0.729773955	1.001003339
2294	1303	F	2300	1990	42304	7	6	6	1996	1996	Adults	1.109414106	1.424100435	0.872015596
2294	1303	F	2662	1990	42398	54	7	7	1997	1997	Adults	1.016220667	1.254578894	1.08042523
2294	1303	F	3028	1990	42347	29	8	8	1998	1998	Adults	1.496182194	1.302858667	0.913631105
2294	1303	F	3390	1990	42403	55	9	9	1999	1999	Adults	1.080067625	0.95622331	0.804569565
2294	1303	F	3754	1990	42410	62	10	10	2000	2000	Adults	1.254276404	1.476454253	1.111222689
2294	1303	F	4119	1990	42346	28	11	11	2001	2001	Adults	1.481502458	1.251661266	0.950178811
2303	1910	F	501	1990	42383	39	1	1	1991	1991	Adults	1.902454083	0.421399296	0.513001644
2307	1896	F	836	1990	42304	10	2	2	1992	1992	Adults	1.553752974	0.366834599	0.6404323
2307	1896	F	1203	1990	42419	69	3	3	1993	1993	Adults	2.01312209	0.480755387	0.369741254
2307	1896	F	1568	1990	42671	51	4	4	1994	1994	Adults	1.746719836	0.484947019	0.478030554
2307	1896	F	3027	1990	42347	30	8	8	1998	1998	Adults	2.053032832	0.499329968	0.403164342
2309	1178	M	474	1990	42383	39	1	1	1991	1991	Adults	2.063424388	0.869530057	0.392676011
2310	1365	M	1928	1990	42314	16	5	5	1995	1995	Adults	2.184129655	0.354042053	0.838845449
2310	1365	M	2289	1990	42304	7	6	6	1996	1996	Adults	2.487510861	0.59532743	0.482172632
2310	1365	M	2654	1990	42398	54	7	7	1997	1997	Adults	2.105277344	0.586179463	0.683690272
2310	1365	M	3020	1990	42347	30	8	8	1998	1998	Adults	2.189304137	0.494181587	0.753999221
2314	1709	M	492	1990	42382	38	1	1	1991	1991	Adults	1.263688528	1.179713778	0.27354604
2316	1175	F	489	1990	42382	38	1	1	1991	1991	Adults	0.44240365	0.355452754	0.488372252
2316	1175	F	850	1990	42300	9	2	2	1992	1992	Adults	1.153173848	0.491996164	0.496081128
2316	1175	F	1219	1990	42419	70	3	3	1993	1993	Adults	0.9363096	1.092468055	0.468513073
2316	1175	F	1954	1990	42314	16	5	5	1995	1995	Adults	1.112632141	0.645803791	0.383610051
2316	1175	F	2680	1990	42398	54	7	7	1997	1997	Adults	1.5693347	0.902031112	0.640228817
2316	1175	F	3046	1990	42347	29	8	8	1998	1998	Adults	1.386636511	0.653385507	0.368114788
2316	1175	F	4139	1990	42346	28	11	11	2001	2001	Adults	1.508137222	0.735729035	0.367838476
2319	1817	F	119	1990	42412	65	0	0	1990	1990	Lambs	0.115520031	0	0.047816001
2319	1817	F	486	1990	42382	38	1	1	1991	1991	Adults	0.640384454	0.536687924	0.421400072
2319	1817	F	847	1990	42300	9	2	2	1992	1992	Adults	0.987973306	0.873503053	0.604525581
2319	1817	F	2310	1990	42304	7	6	6	1996	1996	Adults	1.450978129	0.714548621	0.565193371
2321	1171	M	117	1990	42412	65	0	0	1990	1990	Lambs	0.595946243	0.087052245	0.111036896
2321	1171	M	484	1990	42382	38	1	1	1991	1991	Adults	2.205179361	1.336910935	0.888097719
2323	1738	F	118	1990	42412	65	0	0	1990	1990	Lambs	0.115626207	0	0.070299033
2323	1738	F	486	1990	42382	38	1	1	1991	1991	Adults	1.379684589	0.032047961	0.607946961
2323	1738	F	847	1990	42300	9	2	2	1992	1992	Adults	1.886924799	0.288375496	0.246825962
2323	1738	F	1214	1990	42419	70	3	3	1993	1993	Adults	2.057725588	0.138760093	0.265107256
2325	1157	M	117	1990	42412	65	0	0	1990	1990	Lambs	0.3539699	0.034170677	0.178246074
2326	983	M	115	1990	42412	65	0	0	1990	1990	Lambs	0.097736867	0.033052422	0.037579505
2327	2053	M	483	1990	42382	38	1	1	1991	1991	Adults	1.522271143	1.541270111	0.961793994
2329	1167	M	482	1990	42382	38	1	1	1991	1991	Adults	0.291267319	0.326641108	0.621515948
2330	1336	M	115	1990	42412	65	0	0	1990	1990	Lambs	0.096894374	0.027607107	0.037967812
2331	1321	F	844	1990	42300	9	2	2	1992	1992	Adults	1.640326265	0.439183199	0.464728183
2331	1321	F	1213	1990	42419	70	3	3	1993	1993	Adults	1.463768918	0.551079367	NA
2331	1321	F	2309	1990	42304	7	6	6	1996	1996	Adults	1.183052032	0.607078966	0.540340352
2331	1321	F	3038	1990	42347	29	8	8	1998	1998	Adults	1.248729414	0.415648724	0.565088047
2333	1740	F	113	1990	42412	65	0	0	1990	1990	Lambs	0.177365257	0.037731027	0.090166146
2333	1740	F	480	1990	42382	38	1	1	1991	1991	Adults	0.603551157	1.22156757	0.225892129
2333	1740	F	1212	1990	42419	69	3	3	1993	1993	Adults	2.0761638	0.597964497	0.36573211
2333	1740	F	1942	1990	42314	16	5	5	1995	1995	Adults	1.785061897	0.376075382	0.319587573
2333	1740	F	3035	1990	42347	29	8	8	1998	1998	Adults	1.806857666	0.372798537	0.395552081
2333	1740	F	3395	1990	42403	55	9	9	1999	1999	Adults	1.619731731	0.257744613	0.242157603
2334	1740	M	113	1990	42412	65	0	0	1990	1990	Lambs	0.239668553	0.011088335	0.10166891
2334	1740	M	480	1990	42382	38	1	1	1991	1991	Adults	0.708888286	0.754361408	0.646294633
2336	111	M	114	1990	42412	65	0	0	1990	1990	Lambs	0.145533808	0.055344433	0.325966607
2336	111	M	484	1990	42382	38	1	1	1991	1991	Adults	0.526455876	0.277902314	0.738104356
2336	111	M	842	1990	42300	9	2	2	1992	1992	Adults	0.656276676	0.443100875	0.724239329
2337	1186	M	480	1990	42382	38	1	1	1991	1991	Adults	0.860394034	0.470705645	0.716443865
2338	1186	F	125	1990	42412	65	0	0	1990	1990	Lambs	0.335666584	0	0.096806792
2340	1159	M	112	1990	42412	65	0	0	1990	1990	Lambs	0.12370762	0	0.106902627
2340	1159	M	479	1990	42382	38	1	1	1991	1991	Adults	0.954052208	0.131830604	0.705623343
2341	1183	M	482	1990	42382	38	1	1	1991	1991	Adults	1.486893523	0.53305171	0.40454521
2341	1183	M	840	1990	42300	9	2	2	1992	1992	Adults	1.604469618	0.591750471	0.447524808
2342	2136	M	479	1990	42382	38	1	1	1991	1991	Adults	1.068439616	0.962423345	0.689917088
2342	2136	M	841	1990	42300	9	2	2	1992	1992	Adults	1.780528421	0.986989746	0.891106116
2344	106	F	482	1990	42382	38	1	1	1991	1991	Adults	1.806261491	0.560335893	0.458096812
2345	1897	M	114	1990	42412	65	0	0	1990	1990	Lambs	0.193042601	0.051139339	0.320394498
2345	1897	M	479	1990	42382	38	1	1	1991	1991	Adults	1.213999126	0.549129159	0.931371328
2346	1150	F	1942	1990	42314	16	5	5	1995	1995	Adults	1.920355113	0.853573901	0.456179415
2346	1150	F	2665	1990	42398	54	7	7	1997	1997	Adults	1.726839995	1.107202033	0.577994876
2347	2248	M	479	1990	42382	38	1	1	1991	1991	Adults	2.455712357	0.537927782	1.001211124
2347	2248	M	845	1990	42300	9	2	2	1992	1992	Adults	2.590920649	0.671454917	0.770974021
2348	2141	M	481	1990	42382	38	1	1	1991	1991	Adults	2.118449984	0.69330736	0.504686397
2349	1339	F	1211	1990	42419	69	3	3	1993	1993	Adults	1.264479202	0.219846775	0.4781139
2350	1332	M	110	1990	42412	65	0	0	1990	1990	Lambs	0.837903201	0.036545409	0.157412082
2350	1332	M	477	1990	42382	38	1	1	1991	1991	Adults	1.766026655	0.611089239	0.813777113
2350	1332	M	843	1990	42300	9	2	2	1992	1992	Adults	2.073298521	0.485755358	0.743868611
2351	2143	M	478	1990	42382	38	1	1	1991	1991	Adults	1.704414769	0.411471951	0.512961293
2351	2143	M	839	1990	42300	9	2	2	1992	1992	Adults	1.84899175	0.933559176	0.449618984
2352	1156	M	108	1990	42412	65	0	0	1990	1990	Lambs	0.059842127	0	0.048861408
2353	2125	M	120	1990	42412	65	0	0	1990	1990	Lambs	0.184817153	0	0.091446093
2353	2125	M	837	1990	42300	9	2	2	1992	1992	Adults	1.003436826	0.211692847	0.517968526
2356	1951	M	108	1990	42412	65	0	0	1990	1990	Lambs	0.211379837	0	0.094560854
2356	1951	M	475	1990	42382	38	1	1	1991	1991	Adults	1.847721761	0.585668383	0.406638325
2356	1951	M	839	1990	42300	9	2	2	1992	1992	Adults	1.692714484	0.828247386	0.317754057
2358	2246	M	107	1990	42412	65	0	0	1990	1990	Lambs	0.179397636	0	0.02416058
2358	2246	M	473	1990	42382	38	1	1	1991	1991	Adults	1.544662395	0.445040032	0.293446412
2358	2246	M	836	1990	42304	10	2	2	1992	1992	Adults	1.265829571	0.592650744	0.564657909
2358	2246	M	1201	1990	42419	69	3	3	1993	1993	Adults	1.718002159	0.726036193	0.400854754
2358	2246	M	1571	1990	42671	51	4	4	1994	1994	Adults	2.17678188	0.402332098	0.436772994
2361	1630	M	474	1990	42382	38	1	1	1991	1991	Adults	0.961963585	0.800208465	0.733696343
2362	1630	F	472	1990	42382	38	1	1	1991	1991	Adults	1.223354041	0.628024126	0.443475752
2363	1335	F	473	1990	42382	38	1	1	1991	1991	Adults	1.779959049	0.944692999	0.77886551
2363	1335	F	834	1990	42304	10	2	2	1992	1992	Adults	1.594711109	0.997872936	0.720527557
2363	1335	F	1199	1990	42419	69	3	3	1993	1993	Adults	1.517591794	1.042779857	0.559814191
2363	1335	F	2659	1990	42398	54	7	7	1997	1997	Adults	1.343689534	0.662301329	0.727350184
2363	1335	F	3024	1990	42347	29	8	8	1998	1998	Adults	1.714793754	0.669589229	0.604140865
2365	1328	M	472	1990	42382	38	1	1	1991	1991	Adults	0.719926426	0.122502603	0.782095671
2366	1725	F	473	1990	42382	38	1	1	1991	1991	Adults	0.697369178	0.193230091	0.379176373
2367	2215	M	476	1990	42382	38	1	1	1991	1991	Adults	1.035694751	0.462363908	0.737979709
2367	2215	M	1575	1990	42671	51	4	4	1994	1994	Adults	1.368710374	0.659325762	0.522409805
2368	1149	M	476	1990	42383	39	1	1	1991	1991	Adults	1.738543514	0.680123105	0.449002587
2368	1149	M	834	1990	42304	10	2	2	1992	1992	Adults	1.468110816	1.132015849	0.583300014
2368	1149	M	1938	1990	42314	16	5	5	1995	1995	Adults	0.478885927	0.795744995	0.792875986
2368	1149	M	2299	1990	42304	7	6	6	1996	1996	Adults	1.692485243	1.567717976	0.440100417
2368	1149	M	2664	1990	42398	54	7	7	1997	1997	Adults	1.555000817	1.39297586	0.522051174
2370	2240	F	100	1990	42412	65	0	0	1990	1990	Lambs	0.467235646	0.05129284	0.205184747
2371	826	M	111	1990	42412	65	0	0	1990	1990	Lambs	0.187800278	0.164059744	0.257741626
2371	826	M	477	1990	42383	39	1	1	1991	1991	Adults	1.525717845	1.061440651	0.66179691
2371	826	M	840	1990	42304	10	2	2	1992	1992	Adults	1.614845428	1.171391741	1.012589945
2371	826	M	1205	1990	42419	69	3	3	1993	1993	Adults	1.305122474	1.291122443	0.663048234
2372	2242	M	98	1990	42412	65	0	0	1990	1990	Lambs	0.9911124	0.009797744	0.106140788
2372	2242	M	464	1990	42383	39	1	1	1991	1991	Adults	0.815130829	0.171752765	0.42205238
2373	654	F	115	1990	42412	65	0	0	1990	1990	Lambs	0.451487976	0.047278979	0.082409032
2373	654	F	479	1990	42383	39	1	1	1991	1991	Adults	1.300825278	0.243019578	0.370339643
2374	1302	M	111	1990	42412	65	0	0	1990	1990	Lambs	0.276483804	0.179758491	0.23817197
2374	1302	M	477	1990	42383	39	1	1	1991	1991	Adults	1.268098359	0.655857045	0.49061009
2374	1302	M	1205	1990	42419	69	3	3	1993	1993	Adults	1.29917106	1.010499881	0.631586532
2374	1302	M	1575	1990	42671	51	4	4	1994	1994	Adults	1.347065389	1.106644793	0.778699083
2374	1302	M	1938	1990	42314	16	5	5	1995	1995	Adults	1.599008101	1.012125772	0.743794507
2374	1302	M	2306	1990	42304	7	6	6	1996	1996	Adults	1.754788194	1.348436288	0.498808984
2376	1320	M	128	1990	42412	65	0	0	1990	1990	Lambs	0.332064115	0.378441993	0.139355868
2377	1364	M	472	1990	42383	39	1	1	1991	1991	Adults	0.928215402	0.267396971	0.317675841
