ID	MOTHER	FATHER
8606	NA	NA
8607	5514	6450
8608	NA	NA
8609	NA	6505
8610	NA	NA
8611	6811	6284
944	NA	NA
8612	8611	5667
8613	NA	5437
8614	NA	7048
8615	NA	7301
8616	NA	6679
8617	NA	7301
8618	NA	NA
8619	NA	NA
945	NA	NA
8620	NA	6535
8621	NA	7698
8622	NA	5629
8623	NA	NA
8624	NA	6625
8625	NA	NA
8626	NA	NA
8627	8626	NA
8628	10362	6679
946	NA	NA
8629	8628	6760
8630	NA	NA
8631	NA	NA
8632	NA	NA
8633	NA	NA
8634	NA	NA
8635	7027	NA
8636	NA	5445
8637	NA	NA
8638	NA	NA
164	NA	NA
947	NA	NA
8639	NA	7691
8640	NA	7698
8641	NA	6070
8642	NA	6505
8643	NA	8809
8644	NA	NA
8645	NA	NA
8646	NA	8805
8647	7019	7299
948	NA	NA
8648	6648	6744
8649	7143	6427
8650	7030	7048
8651	6583	6376
8652	7057	NA
8653	6992	8805
8654	6781	6450
8655	6846	7044
8656	6649	NA
8657	6733	7299
949	NA	NA
8658	5604	5450
8659	6936	6557
8660	7211	6644
8661	5654	NA
8662	6563	6797
8663	6054	5488
8664	6136	7310
8665	6944	6654
8666	6787	8428
8667	7082	7697
950	NA	NA
8668	6313	6427
8669	7134	7691
8670	6602	6752
8671	6373	6797
8672	6891	7301
8673	6551	6450
8674	7155	6297
8675	6791	6450
8676	6785	6677
8677	7093	6747
951	NA	NA
8678	6319	NA
8679	7194	5488
8680	6624	5750
8681	7154	6760
8682	6681	NA
8683	6095	5750
8684	7091	5428
8685	7179	6895
8686	6086	6747
8687	7009	7056
952	NA	NA
8688	6897	6376
8689	6883	NA
8690	7401	6070
8691	6899	7301
8692	6881	6751
8693	7080	6443
8694	6811	5428
8695	7150	7205
8696	6727	6644
8697	7058	NA
953	NA	NA
8698	6805	6376
8699	6999	5750
8700	5601	6677
8701	6400	NA
8702	6892	6774
8703	7106	7691
8704	6330	6763
8705	6390	7288
8706	NA	NA
8707	6119	5428
954	NA	NA
8708	6996	6297
8709	7216	6297
8710	7181	7173
8711	7092	NA
8712	7177	NA
8713	7064	7048
8714	7164	6752
8715	7433	NA
8716	6334	7310
8717	6940	NA
955	NA	NA
8718	5498	6760
8719	7121	7676
8720	6923	6998
8721	6575	5750
8722	6646	6652
8723	7201	NA
8724	6675	6450
8725	7645	6760
8726	6104	5488
8727	6865	6376
956	NA	NA
8728	6636	7205
8729	6566	6751
8730	7067	7299
8731	7004	6376
8732	6640	6760
8733	7190	7691
8734	5528	6679
8735	5528	NA
8736	7423	10073
8737	6144	5450
165	NA	NA
957	NA	NA
8738	6638	NA
8739	6150	7648
8740	7267	7048
8741	6870	7046
8742	6916	5428
8743	6916	8428
8744	7521	6679
8745	6641	6450
8746	6933	7205
8747	7206	NA
958	NA	NA
8748	6637	NA
8749	5536	5450
8750	6921	6747
8751	6621	5450
8752	7151	6679
8753	7647	NA
8754	6682	6297
8755	6639	NA
8756	7523	6297
8757	6419	7301
959	NA	NA
8758	6783	8808
8759	7104	6760
8760	7104	7678
8761	6556	6509
8762	7176	8428
8763	9169	7643
8764	7507	6450
8765	NA	6760
8766	7210	5428
960	NA	NA
8767	7210	5428
8768	4510	6450
8769	4510	5450
8770	10030	NA
8771	7550	6509
8772	7405	6523
8773	7642	5676
8774	7657	5428
8775	NA	6616
8776	6828	NA
961	NA	NA
8777	6884	6297
8778	7147	5428
8779	6884	6443
8780	7522	7676
8781	6788	6427
8782	6902	7301
8783	6052	7303
8784	10361	7044
8785	6164	NA
8786	6067	6376
962	NA	NA
8787	7537	NA
8788	6123	6450
8789	NA	7059
8790	NA	NA
8791	8450	NA
8792	7172	10073
8793	6573	5428
8794	7489	5450
8795	7634	NA
8796	7006	5676
963	NA	NA
8797	8308	6084
8798	6684	5488
8799	7406	6747
8800	5649	6450
8801	5493	7688
8802	NA	NA
8803	NA	7301
8804	NA	NA
8805	4150	4585
8806	NA	5492
964	NA	NA
8807	NA	NA
8808	NA	NA
8809	NA	NA
8810	NA	NA
8811	NA	NA
8812	NA	6286
8813	NA	NA
8814	NA	NA
8815	NA	NA
8816	NA	NA
965	NA	NA
8817	NA	NA
8818	NA	NA
8819	NA	NA
8820	NA	NA
8821	NA	NA
8822	NA	NA
8823	NA	NA
8824	NA	NA
8825	NA	NA
10956	7432	8932
8826	NA	NA
966	NA	NA
8827	NA	NA
8828	NA	NA
8829	NA	NA
8830	NA	NA
8831	NA	NA
8832	NA	NA
8833	NA	NA
8834	NA	NA
8835	NA	NA
8836	NA	NA
166	NA	NA
967	NA	NA
8837	NA	NA
8838	NA	NA
8839	NA	NA
8840	NA	NA
8841	NA	NA
8842	NA	NA
8843	NA	NA
8844	NA	NA
8845	NA	NA
8846	NA	NA
968	NA	NA
8847	NA	NA
8848	NA	NA
8849	NA	NA
8850	NA	NA
8851	NA	NA
8852	NA	NA
8853	NA	NA
8854	NA	NA
8855	NA	NA
8856	NA	NA
969	NA	NA
8857	NA	NA
8858	NA	NA
8859	NA	NA
8860	NA	NA
8861	NA	NA
8862	NA	NA
8863	NA	NA
8864	NA	NA
8865	NA	NA
8866	NA	NA
970	NA	NA
8867	NA	NA
8868	NA	NA
8869	NA	NA
8870	NA	NA
8871	NA	NA
8872	NA	NA
8873	NA	NA
8874	NA	NA
8875	NA	NA
8876	NA	NA
971	NA	NA
8877	NA	NA
8878	NA	NA
8879	NA	NA
8880	NA	NA
8881	NA	NA
8882	NA	NA
8883	NA	NA
8884	NA	NA
8885	NA	NA
8886	NA	NA
972	NA	NA
8887	NA	NA
8888	NA	NA
8889	NA	NA
8890	NA	NA
8891	NA	NA
8892	6643	NA
8893	7265	NA
8894	6734	6633
8895	6814	6616
8896	6861	NA
973	NA	NA
8897	7016	NA
8898	5494	NA
8899	7534	NA
8900	6113	6654
8901	6371	6803
8902	7419	5488
8903	5534	6521
8904	7112	6450
8905	6683	5428
974	NA	NA
8906	7432	6685
8907	7108	7299
8908	6821	7685
8909	6423	6751
8910	5151	6427
8911	6854	7696
8912	NA	NA
8913	9178	NA
975	NA	NA
8914	6732	5450
8915	NA	7698
8916	NA	NA
8917	NA	NA
8918	NA	NA
8919	NA	5430
8920	NA	NA
8921	NA	NA
8922	NA	NA
8923	NA	6677
976	NA	NA
8924	NA	NA
8925	NA	NA
8926	NA	NA
8927	NA	NA
8928	NA	NA
8929	NA	5492
8930	NA	NA
8931	NA	7310
8932	NA	6505
8933	NA	5750
91	NA	NA
167	NA	NA
977	NA	NA
8934	NA	NA
8935	6638	8695
8936	8689	6535
8937	8652	6998
8938	6649	6297
8939	6648	8413
8940	6787	6523
8941	7190	5450
8942	7406	5450
8943	7401	7651
978	NA	NA
8944	6602	6297
8945	6602	6297
8946	6682	5450
8947	7523	7651
8948	7067	NA
8949	7134	7676
8950	7080	6679
8951	6733	10038
8952	7106	7651
8953	6136	7061
979	NA	NA
8954	6054	6679
8955	6791	6625
8956	6865	7083
8957	6313	7676
8958	7154	7312
8959	6583	6535
8960	6583	6535
8961	7423	7205
8962	8205	7205
8963	6805	6998
980	NA	NA
8964	7093	7205
8965	6881	6557
8966	8667	5450
8967	6892	6823
8968	7179	7676
8969	7179	6823
8970	8308	6679
8971	6319	8926
8972	6643	NA
8973	5604	6557
981	492	NA
8974	6891	7429
8975	6781	6523
8976	6781	6523
8977	7121	7676
8978	6123	8710
8979	7216	6679
8980	7216	6574
8981	7405	7205
8982	7211	7083
8983	7211	NA
982	NA	NA
8984	6636	6679
8985	6636	6679
8986	6992	7312
8987	8687	NA
8988	10361	6443
8989	7507	8710
8990	7507	8452
8991	8668	7676
8992	6119	7439
8993	6566	8699
983	NA	NA
8994	7433	7061
8995	6150	7702
8996	8187	7676
8997	7181	6557
8998	8212	NA
8999	8656	7122
9000	8454	6625
9001	7112	6838
9002	7540	7651
9003	7164	5450
984	NA	NA
9004	6912	8928
9005	6912	8928
9006	6884	8662
9007	6884	8662
9008	7091	NA
9009	8909	10072
9010	7082	7061
9011	7176	NA
9012	7402	NA
9013	6883	6443
985	NA	NA
9014	7004	7702
9015	7210	8930
9016	7210	8930
9017	6861	6443
9018	6788	7675
9019	6334	8665
9020	7155	5450
9021	6902	NA
9022	7147	7682
9023	7489	6297
986	NA	NA
9024	6923	8707
9025	6923	8933
9026	8273	7061
9027	8304	9176
9028	5654	NA
9029	10196	NA
9030	10196	7301
9031	6854	NA
9032	8703	7122
9033	7092	6549
168	NA	NA
987	NA	NA
9034	8701	NA
9035	7058	7675
9036	6144	7429
9037	6621	5450
9038	6646	8706
9039	5733	7205
9040	6828	6838
9041	5528	6443
9042	5528	6443
9043	7206	6574
988	NA	NA
9044	6846	6679
9045	8709	6838
9046	7419	7312
9047	6899	8250
9048	6164	7083
9049	6164	8930
9050	5601	8927
9051	5498	6679
9052	6641	6823
9053	6933	6823
989	NA	NA
9054	6095	6679
9055	6095	6679
9056	7522	8698
9057	6727	7205
9058	7177	8930
9059	7657	6625
9060	5536	6679
9061	6870	7205
9062	6870	7651
9063	8678	7003
990	NA	NA
9064	8658	NA
9065	5494	8724
9066	6637	5450
9067	4510	8664
9068	6575	8250
9069	6575	8250
9070	8731	6823
9071	7537	6890
9072	7019	6625
9073	7064	6679
991	NA	NA
9074	6821	7312
9075	6821	8931
9076	6996	6443
9077	6916	8648
9078	6640	5450
9079	6640	6297
9080	7150	8428
9081	6390	6523
9082	6390	7003
9083	8450	6680
992	NA	NA
9084	6104	6625
9085	6104	NA
9086	6936	8932
9087	7645	8673
9088	7645	8673
9089	6921	7312
9090	6921	7205
9091	10030	8686
9092	8683	7439
9093	8730	8648
993	NA	NA
9094	5649	9668
9095	7521	8933
9096	6573	5450
9097	8718	8707
9098	7143	5450
9099	6897	7061
9100	7550	8428
9101	8723	8428
9102	8418	8693
9103	6624	5450
994	NA	NA
9104	8742	NA
9105	8712	NA
9106	8663	8676
9107	5654	8908
9108	8655	6680
9109	8749	7122
9110	8726	6523
9111	6144	7676
9112	8653	8929
9113	8311	7003
995	NA	NA
9114	6902	NA
9115	6419	9663
9116	6400	6443
9117	8649	NA
9118	8736	7439
9119	7016	6625
9120	8669	6574
9121	8738	7205
9122	8750	6443
9123	NA	7439
996	NA	NA
9124	8906	NA
9125	NA	NA
9126	8672	8692
9127	8712	7676
9128	8728	6574
9129	8697	8922
9130	6052	7676
9131	9167	6823
9132	10635	8741
9133	6684	6523
169	NA	NA
997	NA	NA
9134	6612	6679
9135	8690	8922
9136	8666	8741
9137	6944	7205
9138	7642	NA
9139	7265	NA
9140	6551	9653
9141	6999	8673
9142	7009	NA
9143	6732	8929
998	NA	NA
9144	6734	NA
9145	6785	8934
9146	6814	7312
9147	7201	7122
9148	6330	6679
9149	7543	NA
9150	6086	8741
9151	7030	6998
9152	7647	NA
9153	8691	6890
999	NA	NA
9154	8751	6679
9155	8681	6679
9156	5534	NA
9157	8907	7083
9158	7108	6855
9159	6940	NA
9160	10035	6654
9161	6681	5450
9162	9169	6823
1000	NA	NA
9163	9169	6625
9164	6811	5450
9165	9168	6680
9166	6820	5450
9167	4477	6838
1001	NA	NA
9168	6820	5428
9169	6735	5658
9170	7022	7677
9171	9178	7059
9172	7008	8413
9173	6563	6625
9174	6373	8662
9175	7008	6763
9176	10029	NA
1002	NA	NA
9177	NA	NA
9178	7033	6633
9179	8682	6443
9180	8659	5450
9181	9182	6625
9182	6319	6760
9183	1177	NA
1003	NA	NA
9184	2604	NA
9185	1183	NA
9186	2251	NA
9187	651	NA
9188	4969	NA
9189	2503	NA
9190	2572	NA
9191	979	NA
9192	4983	NA
9193	2182	NA
1004	NA	NA
9194	2489	NA
9195	2139	NA
9196	4990	NA
9197	2546	NA
9198	2487	NA
9199	4995	NA
9200	4992	NA
9201	2607	NA
9202	4996	NA
9203	2528	NA
1005	NA	NA
9204	2303	NA
9205	2373	NA
9206	2387	NA
9207	2536	NA
9208	2504	NA
9209	2529	NA
9210	2246	NA
9211	5000	NA
9212	5002	NA
9213	5008	NA
1006	NA	NA
9214	2614	NA
9215	2386	NA
9216	1159	NA
9217	2312	NA
9218	5009	NA
9219	2344	NA
9220	2385	NA
9221	2366	NA
9222	2146	NA
9223	2551	NA
170	NA	NA
1007	NA	NA
9224	2395	NA
9225	5011	NA
9226	2478	NA
9227	2560	NA
9228	2518	NA
9229	5014	NA
9230	2511	NA
9231	2513	NA
9232	2533	NA
9233	110	NA
1008	NA	NA
9234	2570	NA
9235	2599	NA
9236	2650	NA
9237	2452	NA
9238	2982	NA
9239	2855	NA
9240	2887	NA
9241	2914	NA
9242	2939	NA
9243	2949	NA
1009	NA	NA
9244	2891	NA
9245	2943	NA
9246	5025	NA
9247	3004	NA
9248	2942	NA
9249	5028	NA
9250	5026	NA
9251	2663	NA
9252	2718	NA
9253	1629	NA
1010	NA	NA
9254	2877	NA
9255	2907	NA
9256	2911	NA
9257	5030	NA
9258	2974	NA
9259	2948	NA
9260	2698	NA
9261	2888	NA
9262	3006	NA
9263	5038	NA
1011	NA	NA
9264	5037	NA
9265	2919	NA
9266	5044	NA
9267	2858	NA
9268	2929	NA
9269	5041	NA
9270	5043	NA
9271	2941	NA
9272	5046	NA
9273	2414	NA
1012	NA	NA
9274	2906	NA
9275	2978	NA
9276	5047	NA
9277	5049	NA
9278	5050	NA
9279	2323	NA
9280	2867	NA
9281	2945	NA
9282	3097	NA
9283	5056	NA
1013	NA	NA
9284	3143	NA
9285	3106	NA
9286	3091	NA
9287	3161	NA
9288	3129	NA
9289	3094	NA
9290	1302	NA
9291	1336	NA
9292	5062	NA
9293	5064	NA
1014	NA	NA
9294	3062	NA
9295	1174	NA
9296	3127	NA
9297	3053	NA
9298	2872	NA
9299	3101	NA
9300	3054	NA
9301	114	NA
9302	1341	NA
9303	5073	NA
1015	NA	NA
9304	3098	NA
9305	3179	NA
9306	3069	NA
9307	3079	NA
9308	2524	NA
9309	116	NA
9310	3124	NA
9311	3064	NA
9312	3152	NA
9313	1628	NA
1016	NA	NA
9314	1321	NA
9315	3182	NA
9316	2419	NA
9317	2237	NA
9318	3067	NA
9319	2625	NA
9320	3174	NA
9321	2408	NA
9322	1335	NA
9323	3177	NA
171	NA	NA
1017	NA	NA
9324	1959	NA
9325	3296	NA
9326	2493	NA
9327	3267	NA
9328	3050	NA
9329	3344	NA
9330	3480	NA
9331	3163	NA
9332	4794	NA
9333	4800	NA
1018	NA	NA
9334	4803	NA
9335	4812	NA
9336	3496	NA
9337	3517	NA
9338	3352	NA
9339	3586	NA
9340	4816	NA
9341	3346	NA
9342	3356	NA
9343	3514	NA
1019	NA	NA
9344	3519	NA
9345	3446	NA
9346	4817	NA
9347	4818	NA
9348	3253	NA
9349	4819	NA
9350	4821	NA
9351	3499	NA
9352	4820	NA
9353	3649	NA
1020	NA	NA
9354	3273	NA
9355	3484	NA
9356	129	NA
9357	3547	NA
9358	4822	NA
9359	3562	NA
9360	3526	NA
9361	4825	NA
9362	4827	NA
9363	3539	NA
1021	NA	NA
9364	3509	NA
9365	3552	NA
9366	3538	NA
9367	3513	NA
9368	2585	NA
9369	3472	NA
9370	3531	NA
9371	3511	NA
9372	3568	NA
9373	4829	NA
1022	NA	NA
9374	3292	NA
9375	4835	NA
9376	3772	NA
9377	115	NA
9378	3838	NA
9379	3822	NA
9380	4841	NA
9381	3709	NA
9382	2594	NA
9383	1951	NA
1023	NA	NA
9384	3749	NA
9385	3815	NA
9386	3710	NA
9387	3807	NA
9388	3743	NA
9389	3803	NA
9390	1817	NA
9391	3724	NA
9392	2243	NA
9393	3797	NA
1024	NA	NA
9394	3740	NA
9395	2527	NA
9396	3774	NA
9397	1860	NA
9398	3834	NA
9399	3853	NA
9400	4850	NA
9401	3731	NA
9402	1725	NA
9403	1950	NA
1025	NA	NA
9404	2431	NA
9405	3949	NA
9406	4863	NA
9407	2147	NA
9408	4865	NA
9409	4006	NA
9410	1910	NA
9411	3013	NA
9412	4874	NA
9413	3978	NA
1026	NA	NA
9414	4881	NA
9415	2226	NA
9416	2239	NA
9417	2285	NA
9418	135	NA
9419	2349	NA
9420	4890	NA
9421	3289	NA
9422	3706	NA
9423	4893	NA
172	NA	NA
1027	NA	NA
9424	3776	NA
9425	4900	NA
9426	4899	NA
9427	2626	NA
9428	4896	NA
9429	2667	NA
9430	3979	NA
9431	3147	NA
9432	4001	NA
9433	3832	NA
1028	NA	NA
9434	2346	NA
9435	3956	NA
9436	3994	NA
9437	4905	NA
9438	3973	NA
9439	4908	NA
9440	4028	NA
9441	4910	NA
9442	4912	NA
9443	3950	NA
1029	NA	NA
9444	3982	NA
9445	2148	NA
9446	3988	NA
9447	4915	NA
9448	2238	NA
9449	2307	NA
9450	2218	NA
9451	4077	NA
9452	4920	NA
9453	4919	NA
1030	NA	NA
9454	4917	NA
9455	3951	NA
9456	3652	NA
9457	4921	NA
9458	2289	NA
9459	2141	NA
9460	152	NA
9461	2538	NA
9462	2331	NA
9463	4108	NA
1031	NA	NA
9464	1954	NA
9465	2389	NA
9466	3934	NA
9467	4926	NA
9468	3976	NA
9469	4002	NA
9470	3960	NA
9471	3061	NA
9472	3929	NA
9473	4099	NA
1032	NA	NA
9474	3954	NA
9475	2955	NA
9476	3926	NA
9477	4027	NA
9478	4008	NA
9479	3011	NA
9480	4929	NA
9481	3624	NA
9482	3955	NA
9483	4934	NA
1033	NA	NA
9484	4930	NA
9485	4020	NA
9486	3966	NA
9487	3990	NA
9488	2958	NA
9489	2951	NA
9490	4936	NA
9491	4110	NA
9492	3074	NA
9493	3751	NA
1034	NA	NA
9494	2666	NA
9495	2438	NA
9496	4036	NA
9497	2471	NA
9498	3571	NA
9499	2937	NA
9500	3080	NA
9501	3187	NA
9502	2950	NA
9503	3319	NA
1035	NA	NA
9504	3968	NA
9505	146	NA
9506	3799	NA
9507	2721	NA
9508	3723	NA
9509	3323	NA
9510	4940	NA
9511	2363	NA
9512	4939	NA
9513	2403	NA
1036	NA	NA
9514	4943	NA
9515	3997	NA
9516	3686	NA
9517	4105	NA
9518	2248	NA
9519	3786	NA
9520	3310	NA
9521	2706	NA
9522	4945	NA
9523	4948	NA
173	NA	NA
1037	NA	NA
9524	4947	NA
9525	4042	NA
9526	4950	NA
9527	3246	NA
9528	4949	NA
9529	3707	NA
9530	4064	NA
9531	2699	NA
9532	3932	NA
9533	4953	NA
1038	NA	NA
9534	2598	NA
9535	4070	NA
9536	3809	NA
9537	2844	NA
9538	4954	NA
9539	3773	NA
9540	2747	NA
9541	2416	NA
9542	3276	NA
9543	128	NA
1039	NA	NA
9544	3595	NA
9545	4958	NA
9546	4956	NA
9547	4282	NA
9548	2245	NA
9549	4217	NA
9550	4298	NA
9551	2433	NA
9552	2433	NA
9553	120	NA
1040	NA	NA
9554	120	NA
9555	1150	NA
9556	1150	NA
9557	1175	NA
9558	1175	NA
9559	1178	NA
9560	1178	NA
9561	1364	NA
9562	1364	NA
9563	1320	NA
1041	NA	NA
9564	1320	NA
9565	1182	NA
9566	1182	NA
9567	5006	NA
9568	5006	NA
9569	5016	NA
9570	5016	NA
9571	1172	NA
9572	1172	NA
9573	5060	NA
1042	NA	NA
9574	5060	NA
9575	1960	NA
9576	1960	NA
9577	1319	NA
9578	1319	NA
9579	1971	NA
9580	1971	NA
9581	1901	NA
9582	1901	NA
9583	1333	NA
1043	NA	NA
9584	1333	NA
9585	1896	NA
9586	1896	NA
9587	1738	NA
9588	1738	NA
9589	2749	NA
9590	2749	NA
9591	2672	NA
9592	2672	NA
9593	2509	NA
1044	NA	NA
9594	2509	NA
9595	2421	NA
9596	2421	NA
9597	3462	NA
9598	3462	NA
9599	2873	NA
9600	2873	NA
9601	2895	NA
9602	2895	NA
9603	2627	NA
1045	NA	NA
9604	2627	NA
9605	2483	NA
9606	2483	NA
9607	4884	NA
9608	4884	NA
9609	2235	NA
9610	2235	NA
9611	2145	NA
9612	2145	NA
9613	2665	NA
1046	NA	NA
9614	2665	NA
9615	2249	NA
9616	2249	NA
9617	2692	NA
9618	2692	NA
9619	2678	NA
9620	2678	NA
9621	4842	NA
9622	4842	NA
9623	2426	NA
174	NA	NA
1047	NA	NA
9624	2426	NA
9625	2696	NA
9626	2696	NA
9627	2429	NA
9628	2429	NA
9629	2713	NA
9630	2713	NA
9631	1963	NA
9632	1963	NA
9633	4799	NA
1048	NA	NA
9634	4799	NA
9635	NA	NA
9636	NA	NA
9637	NA	NA
9638	10362	7083
9639	NA	NA
9640	NA	7312
9641	7057	6679
1049	NA	NA
9642	NA	10644
9643	10363	6557
9644	NA	6757
9645	NA	NA
9646	NA	NA
9647	NA	6633
9648	NA	7646
9649	NA	NA
9650	NA	6399
9651	NA	NA
1050	NA	NA
9652	NA	6659
9653	NA	NA
9654	NA	NA
9655	NA	NA
9656	NA	8805
9657	NA	NA
9658	NA	NA
9659	NA	NA
9660	NA	NA
9661	NA	6823
1051	NA	NA
9662	NA	NA
9663	NA	NA
9664	NA	6760
9665	NA	9672
9666	NA	7690
9667	NA	8640
9668	NA	NA
9669	6489	NA
9670	NA	6297
9671	NA	NA
1052	NA	NA
9672	NA	5677
9673	NA	NA
9674	7019	6625
9675	8212	6679
9676	6648	8733
9677	8656	7122
9678	6136	6679
9679	6649	6443
9680	6787	6823
9681	8654	9673
1053	NA	NA
9682	6814	8933
9683	8304	NA
9684	8725	8924
9685	7057	9644
9686	6419	6679
9687	6419	6679
9688	8652	6443
9689	6791	6574
9690	8723	7122
9691	7143	8673
1054	NA	NA
9692	6733	6823
9693	7211	8699
9694	7211	8913
9695	7179	6823
9696	7179	6823
9697	7082	8250
9698	7092	7675
9699	9178	9670
9700	10029	6443
9701	6865	6549
1055	NA	NA
9702	6541	NA
9703	6781	6523
9704	6781	6523
9705	8697	7675
9706	8258	6680
9707	7176	7205
9708	6319	8250
9709	8668	8930
9710	6313	6823
9711	8736	6823
1056	NA	NA
9712	6936	6297
9713	7080	7083
9714	9169	5450
9715	7008	NA
9716	8187	9176
9717	8273	7205
9718	7512	NA
9719	7067	8673
9720	6646	8685
9721	6734	9659
175	NA	NA
1057	NA	NA
9722	7093	8250
9723	6891	7312
9724	6892	9649
9725	7401	6823
9726	6944	8930
9727	8454	9060
9728	6602	7312
9729	7154	9176
9730	7154	9176
9731	7406	8933
1058	NA	NA
9732	6563	6297
9733	6563	9640
9734	7030	9658
9735	8663	7675
9736	6054	6443
9737	8655	8452
9738	6811	6443
9739	6643	8719
9740	7647	9668
9741	7645	NA
1059	NA	NA
9742	7058	7651
9743	6883	6823
9744	6682	9672
9745	6583	9086
9746	7121	8699
9747	6636	8706
9748	6636	NA
9749	6996	9663
9750	9182	6523
9751	7134	6823
1060	NA	NA
9752	6899	6679
9753	6912	8719
9754	6912	7083
9755	7657	NA
9756	6828	7122
9757	7423	6679
9758	7091	7675
9759	6846	6523
9760	7009	7122
9761	6785	9640
1061	NA	NA
9762	7106	NA
9763	6566	10070
9764	7540	7003
9765	6732	6535
9766	7016	NA
9767	7177	9035
9768	10196	6574
9769	7112	NA
9770	8909	6679
9771	7206	7083
1062	NA	NA
9772	8700	9658
9773	7523	9662
9774	7523	8930
9775	8418	7651
9776	7507	6679
9777	7507	6823
9778	7210	9091
9779	7210	7439
9780	7181	NA
9781	7181	6823
1063	NA	NA
9782	6621	8926
9783	6086	8250
9784	6820	7651
9785	6820	10068
9786	8658	8708
9787	7022	7061
9788	7064	NA
9789	8687	7083
9790	7006	NA
9791	7405	8707
1064	NA	NA
9792	6684	7061
9793	7534	9668
9794	6551	6523
9795	8718	9663
9796	8902	7205
9797	6727	8673
9798	6727	NA
9799	6884	7122
9800	6923	7675
9801	5498	7083
1065	NA	NA
9802	8682	9663
9803	7155	7061
9804	7155	7061
9805	6675	7061
9806	6675	7122
9807	6805	9654
9808	8678	7061
9809	7634	8929
9810	6113	NA
9811	6854	8720
1066	NA	NA
9812	7190	6523
9813	7164	6679
9814	7216	9639
9815	6334	5450
9816	6334	7122
9817	8450	10644
9818	8450	NA
9819	6897	10644
9820	6637	6523
9821	9167	7083
176	NA	NA
1067	NA	NA
9822	6933	9659
9823	5604	8971
9824	8750	8719
9825	6556	7677
9826	7522	6679
9827	7521	7083
9828	10361	NA
9829	7151	9644
9830	7151	6297
9831	6624	6679
1068	NA	NA
9832	6400	9044
9833	10030	7675
9834	7489	8715
9835	8721	7205
9836	6870	6679
9837	6870	6523
9838	6916	6535
9839	6916	8733
9840	6640	6679
9841	6902	9639
1069	NA	NA
9842	6921	6523
9843	6921	6535
9844	9099	9002
9845	8667	8428
9846	6373	5450
9847	6373	7083
9848	NA	6838
9849	9150	9665
9850	8694	7675
9851	9173	7651
1070	NA	NA
9852	8689	6297
9853	8653	NA
9854	NA	9640
9855	9102	9012
9856	6104	6549
9857	8659	9031
9858	10363	8916
9859	8895	6443
9860	6612	6535
9861	8728	7205
1071	NA	NA
9862	NA	NA
9863	8669	6574
9864	10033	10071
9865	10033	6557
9866	7285	9668
9867	6944	8913
9868	9059	6535
9869	6602	7312
9870	8696	NA
1072	NA	NA
9871	8951	8673
9872	8994	9653
9873	NA	NA
9874	9058	NA
9875	7134	8929
9876	6682	8929
9877	NA	9673
9878	7419	9672
9879	8732	10040
9880	6865	6549
1073	NA	NA
9881	8650	6535
9882	10362	6297
9883	9146	7205
9884	8742	9665
9885	5494	6523
9886	NA	9651
9887	9027	NA
9888	6820	8933
9889	8672	6679
9890	9103	10073
1074	NA	NA
9891	6641	6443
9892	6641	6823
9893	7164	6679
9894	6884	7083
9895	10636	6823
9896	10360	9644
9897	9142	7083
9898	9008	9067
9899	NA	NA
9900	6902	7439
1075	NA	NA
9901	9148	7205
9902	NA	9663
9903	NA	NA
9904	5528	7083
9905	5528	7205
9906	8746	7205
9907	NA	NA
9908	8943	7083
9909	8947	9640
9910	8969	6823
1076	NA	NA
9911	8977	6574
9912	9007	6574
9913	9022	7205
9914	8709	5450
9915	8731	7301
9916	8744	7205
9917	8308	8684
9918	8727	6523
9919	5536	8684
9920	9052	8662
